Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Junction City,Lane_OR,OR,75,32,10,17.3,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Concord,Contra Costa_CA,CA,70,57,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Eden Prairie,Hennepin_MN,MN,60.1,28,10,18.4,0,Clear,FALSE,FALSE,FALSE,day
2,San Jose,Santa Clara_CA,CA,53.6,82,10,4.6,0,Clear,TRUE,FALSE,FALSE,twilight
3,Tracy,San Joaquin_CA,CA,59,81,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
3,Sacramento,Sacramento_CA,CA,68,60,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,55.4,72,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,57,89,6,3.5,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Davenport,Scott_IA,IA,39,43,10,18.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Denver,Denver_CO,CO,91.4,15,50,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Gold Beach,Curry_OR,OR,43,86,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Baton Rouge,East Baton Rouge_LA,LA,64.9,33,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Arlington,Snohomish_WA,WA,56,69,10,7,0,Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,81,56,9,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Portland,Washington_OR,OR,63,28,10,16,0,Fair,FALSE,FALSE,FALSE,day
2,Brea,Orange_CA,CA,55,77,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Brea,Orange_CA,CA,76,43,3,3,0,Haze,FALSE,FALSE,FALSE,day
2,Marysville,Snohomish_WA,WA,28.9,96,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Columbia,Richland_SC,SC,77,60,10,12,0,Fair,FALSE,FALSE,FALSE,day
3,San Jose,Santa Clara_CA,CA,51.8,100,10,0,0,Overcast,FALSE,FALSE,FALSE,night
2,Pacifica,San Mateo_CA,CA,64,63,10,18.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Richmond,Henrico_VA,VA,23,74,1.8,12.7,0,Light Snow,FALSE,FALSE,FALSE,day
3,Hampton,Hampton_VA,VA,73,88,10,7,0,Fair,FALSE,FALSE,FALSE,twilight
2,Wildwood,Dade_GA,GA,75,84,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Bronx,Bronx_NY,NY,41,70,10,19.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Adel,Lake_OR,OR,34,61,10,13,0,Cloudy,FALSE,FALSE,FALSE,day
3,Mount Morris,Genesee_MI,MI,-0.9,83,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
3,Moreno Valley,Riverside_CA,CA,66,80,10,7,0,Fair,FALSE,FALSE,FALSE,twilight
2,The Villages,Sumter_FL,FL,77,52,10,5,0,Fair,FALSE,FALSE,TRUE,day
4,Oswego,Oswego_NY,NY,24.1,57,10,10.4,0,Overcast,FALSE,FALSE,FALSE,night
2,Charlotte,Mecklenburg_NC,NC,66.9,90,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Salt Lake City,Salt Lake_UT,UT,35,100,0.25,7,0,Fog,FALSE,FALSE,FALSE,twilight
3,Syracuse,Onondaga_NY,NY,32,82,4,10,0,Light Snow,FALSE,FALSE,FALSE,day
2,Des Moines,Polk_IA,IA,36,65,10,10,0,Cloudy,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,84,49,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Lake Havasu City,Mohave_AZ,AZ,60.1,44,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Latonia,Kenton_KY,KY,55,69,10,17,0,Cloudy,FALSE,FALSE,FALSE,night
2,Charlotte,Mecklenburg_NC,NC,93.2,36,10,4.6,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Chandler,Maricopa_AZ,AZ,55.4,29,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Van Nuys,Los Angeles_CA,CA,66,25,10,16.1,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,53.6,82,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Portland,Washington_OR,OR,58,84,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,93,54,10,9.2,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
3,Fort Lauderdale,Broward_FL,FL,79,72,10,10.4,0,Light Rain,FALSE,FALSE,FALSE,day
2,Walnut Creek,Contra Costa_CA,CA,68,50,10,0,0,Clear,TRUE,FALSE,FALSE,twilight
2,Kenosha,Kenosha_WI,WI,66,87,10,9.2,0,Overcast,FALSE,FALSE,TRUE,day
2,Brookfield,Waukesha_WI,WI,37,65,10,10,0,Cloudy,FALSE,FALSE,FALSE,day
2,Lexington,Fayette_KY,KY,28.9,75,8,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Manteca,San Joaquin_CA,CA,82.9,37,10,12.7,0,Clear,TRUE,FALSE,FALSE,day
2,Greer,Spartanburg_SC,SC,73.9,22,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Philadelphia,Philadelphia_PA,PA,78.1,52,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Atlanta,Fulton_GA,GA,48,66,10,12.7,0,Clear,FALSE,FALSE,TRUE,day
2,Saint Louis,St. Louis County_MO,MO,79,64,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Huntersville,Mecklenburg_NC,NC,62.6,94,7,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,64.4,37,10,6.9,0,Clear,FALSE,FALSE,TRUE,twilight
4,Youngstown,Niagara_NY,NY,30,75,1.8,13.8,0,Light Snow,FALSE,FALSE,FALSE,day
2,El Paso,El Paso_TX,TX,79,16,10,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Dillsburg,York_PA,PA,63,87,3,5.8,0.14,Light Rain,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,78,62,9,0,0,Fair,FALSE,FALSE,FALSE,day
2,Forest Hills,Queens_NY,NY,43,86,3,12.7,0.07,Light Rain,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,96.8,34,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,56,67,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Grand Rapids,Kent_MI,MI,82.9,54,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Yukon,Canadian_OK,OK,37.4,48,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,Sumner,Pierce_WA,WA,73.4,50,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Weston,Middlesex_MA,MA,61,83,10,12,0,Cloudy,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,74.1,76,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
3,Delray Beach,Palm Beach_FL,FL,84.2,74,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Tempe,Maricopa_AZ,AZ,72,21,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,night
4,Laceyville,Wyoming_PA,PA,34,89,3,11.5,0.01,Light Rain,FALSE,TRUE,FALSE,day
3,Hillside,Union_NJ,NJ,81,49,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Ashburn,Loudoun_VA,VA,35.6,52,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Brooksville,Hernando_FL,FL,61,46,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,35,70,10,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Fort Worth,Tarrant_TX,TX,88,51,10,22,0,Mostly Cloudy / Windy,FALSE,FALSE,FALSE,day
2,Dover,Hillsborough_FL,FL,73,94,10,0,0,Fair,FALSE,FALSE,TRUE,day
2,Tulsa,Tulsa_OK,OK,51.1,38,10,4.6,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Empire,Clear Creek_CO,CO,41,61,10,12.7,0,Light Drizzle,FALSE,FALSE,FALSE,day
2,Rush City,Chisago_MN,MN,51.4,42,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Mullins,Marion_SC,SC,57.2,67,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,El Dorado Hills,El Dorado_CA,CA,79,51,10,16,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,51.1,80,10,13.8,0,Overcast,FALSE,FALSE,TRUE,day
2,San Luis Obispo,San Luis Obispo_CA,CA,70,46,10,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Fountain Valley,Orange_CA,CA,70,63,9,9,0,Fair,FALSE,FALSE,FALSE,day
3,Lake Forest,Lake_IL,IL,76,62,10,12,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Memphis,Shelby_TN,TN,73,81,10,10,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Columbus,Franklin_OH,OH,45,97,6,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,East Petersburg,Lancaster_PA,PA,53.1,96,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Kansas City,Jackson_MO,MO,18,74,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Scottsville,Monroe_NY,NY,64,48,10,9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,San Jose,Santa Clara_CA,CA,54,83,10,4.6,0,Clear,TRUE,FALSE,FALSE,night
2,Los Angeles,Los Angeles_CA,CA,66,63,10,9,0,Cloudy,FALSE,FALSE,TRUE,day
2,Moreno Valley,Riverside_CA,CA,64.8,28,10,15,0,Clear,FALSE,FALSE,FALSE,day
2,Grand Prairie,Dallas_TX,TX,48.6,65,10,0,0,Clear,TRUE,FALSE,FALSE,day
2,Oakland Park,Broward_FL,FL,74,91,7,10,0.01,Light Rain,FALSE,FALSE,FALSE,twilight
3,Saint Charles,St. Charles_MO,MO,33,92,0.5,16,0.01,Light Snow,TRUE,FALSE,FALSE,day
2,Lake Placid,Highlands_FL,FL,68,94,7,10.4,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Clinton Township,Macomb_MI,MI,72,86,10,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Columbus,Franklin_OH,OH,34,92,5,10.4,0.11,Rain,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,32,88,5,9.2,0,Overcast,FALSE,FALSE,FALSE,night
3,Flagler Beach,Flagler_FL,FL,91,46,7,8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,West Point,Troup_GA,GA,92,47,10,13,0,Fair,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,89.1,43,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,68,96,10,6,0.18,Thunder,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,34,56,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Moundville,Tuscaloosa_AL,AL,77,76,10,8,0,Thunder,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,66,60,10,12,0,Fair,FALSE,TRUE,TRUE,day
2,Walton,Boone_KY,KY,66.9,100,7,0,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Raleigh,Wake_NC,NC,44.1,82,10,6.9,0,Light Rain,FALSE,FALSE,TRUE,day
2,Fort Lauderdale,Broward_FL,FL,79,79,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Brooklyn,Forrest_MS,MS,57,53,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Ogden,Weber_UT,UT,33.1,92,1.8,11.5,0.01,Light Snow,TRUE,FALSE,FALSE,day
3,Fort Worth,Tarrant_TX,TX,35.1,100,2.5,6.9,0,Light Rain,FALSE,FALSE,FALSE,twilight
2,Yuba City,Sutter_CA,CA,52,50,1,0,0,Haze,FALSE,FALSE,FALSE,twilight
2,Little River,Horry_SC,SC,48.9,100,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Saint Paul,Ramsey_MN,MN,36,93,2.5,11.5,0.01,Light Rain,FALSE,FALSE,FALSE,twilight
3,Louisville,Jefferson_KY,KY,44.1,55,10,9.2,0,Clear,TRUE,FALSE,FALSE,day
2,Madera,Madera_CA,CA,56,72,10,3,0,Fair,FALSE,FALSE,FALSE,day
3,Detroit,Wayne_MI,MI,42.1,96,4,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Villa Park,Dupage_IL,IL,80.1,67,10,12.7,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Fairfield,Solano_CA,CA,60.1,83,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,North Hollywood,Los Angeles_CA,CA,91.9,33,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
3,Tewksbury,Middlesex_MA,MA,77,82,8,3,0,Fair,FALSE,FALSE,FALSE,day
3,Albuquerque,Bernalillo_NM,NM,62,38,10,20,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Perris,Riverside_CA,CA,72.3,48,10,4.6,0,Clear,TRUE,FALSE,FALSE,day
2,Cromwell,Middlesex_CT,CT,87.1,49,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,50,80,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Portland,Multnomah_OR,OR,83,37,10,9,0,Fair,FALSE,FALSE,FALSE,day
3,Maricopa,Pinal_AZ,AZ,96.1,25,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Oak Brook,Cook_IL,IL,35.1,59,10,0,0,Mostly Cloudy,TRUE,FALSE,FALSE,night
3,Clarkston,Oakland_MI,MI,77,36,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Halethorpe,Baltimore County_MD,MD,55.9,45,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,75,94,8,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,East Peoria,Tazewell_IL,IL,45,86,10,17,0,Light Rain,FALSE,FALSE,FALSE,day
2,Bemidji,Beltrami_MN,MN,32.9,96,7,13.8,0,Overcast,FALSE,FALSE,FALSE,night
2,Raleigh,Wake_NC,NC,93,59,10,8.1,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Fort Worth,Tarrant_TX,TX,97,32,10,8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Staten Island,Richmond_NY,NY,79.9,37,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,54,66,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Dayton,Montgomery_OH,OH,33.1,70,10,0,0,Clear,FALSE,FALSE,TRUE,twilight
2,Oklahoma City,Cleveland_OK,OK,50,61,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Gaithersburg,Montgomery_MD,MD,75.2,47,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
3,Elkridge,Howard_MD,MD,89.1,35,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Rock Hill,York_SC,SC,42.1,89,6,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Oakland,Alameda_CA,CA,72,61,10,18,0,Fair,TRUE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,68,73,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Brandon,Rankin_MS,MS,55,89,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Huntsville,Madison_AL,AL,60,90,5,13,0,Rain,FALSE,FALSE,TRUE,day
3,San Dimas,Los Angeles_CA,CA,53.6,100,2.5,0,0,Overcast,TRUE,FALSE,FALSE,day
2,Federal Way,King_WA,WA,30,64,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,77,40,10,14,0,Fair,TRUE,FALSE,FALSE,day
2,Norristown,Montgomery_PA,PA,44.6,100,2.5,9.2,0.18,Overcast,FALSE,FALSE,FALSE,day
2,Easley,Pickens_SC,SC,62.6,32,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
2,North Chelmsford,Middlesex_MA,MA,87.1,55,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Matthews,Mecklenburg_NC,NC,55.9,30,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Salida,Stanislaus_CA,CA,75.9,54,5,3.5,0,Haze,FALSE,FALSE,FALSE,day
2,San Mateo,San Mateo_CA,CA,61,59,10,10,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Brewster,Putnam_NY,NY,73.9,62,10,4.6,0,Clear,TRUE,FALSE,FALSE,day
3,Omaha,Douglas_NE,NE,37.4,90,7,8.1,0.06,Light Rain,FALSE,FALSE,FALSE,night
2,Clarksburg,Yolo_CA,CA,69,63,8,3,0,Fair,FALSE,TRUE,FALSE,day
3,San Diego,San Diego_CA,CA,57.9,93,1.2,12.7,0.22,Heavy Rain,FALSE,FALSE,FALSE,day
3,Lathrop,San Joaquin_CA,CA,53.1,74,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Cary,Wake_NC,NC,63,45,10,16,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Los Angeles,Los Angeles_CA,CA,70,65,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Highland Park,Lake_IL,IL,39,86,10,8.1,0,Overcast,TRUE,FALSE,FALSE,day
2,Minneapolis,Hennepin_MN,MN,48,66,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Willowbrook,DuPage_IL,IL,27,56,10,12.7,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Franklinville,Gloucester_NJ,NJ,46.9,83,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,El Paso,El Paso_TX,TX,84,8,10,17.3,0,Scattered Clouds,FALSE,FALSE,TRUE,day
4,Petaluma,Sonoma_CA,CA,51.8,100,6,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Woodridge,DuPage_IL,IL,16.5,70,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,San Francisco,San Francisco_CA,CA,72,66,10,3,0,Fair,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,81,79,10,13.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Bronx,Bronx_NY,NY,32,54,10,26.5,0,Scattered Clouds,TRUE,FALSE,FALSE,night
2,Warrenville,Aiken_SC,SC,73.9,76,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Starke,Bradford_FL,FL,35.6,93,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Louisville,Jefferson_KY,KY,71.1,70,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Mobile,Mobile_AL,AL,78.1,96,1,9.2,0.19,Thunderstorms and Rain,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,84,27,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Temecula,Riverside_CA,CA,48,57,10,5,0,Fair,FALSE,FALSE,TRUE,twilight
2,Newport News,Newport News_VA,VA,74,94,8,14,0,Fair,FALSE,FALSE,TRUE,day
2,Red Bank,Monmouth_NJ,NJ,33.1,85,9,15,0.02,Light Rain,FALSE,FALSE,FALSE,day
2,Beech Island,Aiken_SC,SC,59,23,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,86,48,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Rochester,Monroe_NY,NY,57.9,78,10,15,0,Overcast,FALSE,FALSE,FALSE,day
2,Oakland,Alameda_CA,CA,64,58,10,16,0,Fair,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,34,89,5,10.4,0.09,Rain,FALSE,FALSE,FALSE,day
3,Draper,Salt Lake_UT,UT,44.6,81,10,6.9,0,Overcast,FALSE,FALSE,TRUE,day
2,Oklahoma City,Oklahoma_OK,OK,100,35,10,10,0,Fair,FALSE,TRUE,FALSE,day
2,Portland,Multnomah_OR,OR,40,41,10,29,0,Cloudy / Windy,FALSE,TRUE,FALSE,night
3,Fairfield,Solano_CA,CA,52,93,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Abington,Montgomery_PA,PA,48,56,10,5,0,Fair,FALSE,FALSE,TRUE,day
2,Newberg,Yamhill_OR,OR,41,96,7,9.2,0.05,Light Rain,FALSE,FALSE,FALSE,day
3,Orlando,Orange_FL,FL,66.9,90,10,8.1,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Daytona Beach,Volusia_FL,FL,54,100,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Fountain Valley,Orange_CA,CA,66.9,59,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Charlotte,Mecklenburg_NC,NC,57.9,37,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Madison,Davidson_TN,TN,42.1,40,10,16.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Elkhorn,Douglas_NE,NE,69.4,72,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
3,Spartanburg,Spartanburg_SC,SC,57.2,88,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,73.9,45,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
2,Orlando,Orange_FL,FL,68,96,10,8.1,0,Overcast,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,53.6,30,10,15,0,Clear,FALSE,FALSE,FALSE,day
2,Green Lane,Montgomery_PA,PA,39.2,100,3,0,0,Mist,FALSE,FALSE,FALSE,twilight
3,Houston,Harris_TX,TX,55.4,26,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
3,Albany,Albany_NY,NY,51,28,10,16,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Portland,Multnomah_OR,OR,50,66,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,San Jose,Santa Clara_CA,CA,51.8,30,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Guin,Marion_AL,AL,58,87,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Dayton,Montgomery_OH,OH,71.1,39,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
4,West Union,Fayette_IA,IA,39,100,10,28,0,Cloudy / Windy,FALSE,FALSE,FALSE,day
2,Newark,New Castle_DE,DE,82,74,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Mankato,Nicollet_MN,MN,5,76,10,13.8,0,Clear,TRUE,FALSE,FALSE,day
3,Decatur,DeKalb_GA,GA,72,93,9,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Newburgh,Orange_NY,NY,59,94,10,8,0,Fair,TRUE,FALSE,FALSE,day
2,Dundee,Kane_IL,IL,79,69,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
3,Phoenix,Maricopa_AZ,AZ,93,33,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
3,Fishkill,Dutchess_NY,NY,75.9,58,10,12.7,0,Overcast,FALSE,FALSE,FALSE,day
2,Antioch,Davidson_TN,TN,82.9,60,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,57,44,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Fresno,Fresno_CA,CA,76,20,10,6,0,Fair,FALSE,FALSE,FALSE,day
3,Ocala,Marion_FL,FL,76,76,10,0,0,Fair,FALSE,FALSE,FALSE,night
3,New Rochelle,Westchester_NY,NY,87.1,32,10,15,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,North Chicago,Lake_IL,IL,30,51,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Tustin,Orange_CA,CA,68,35,10,9.2,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Bellmore,Nassau_NY,NY,75.9,94,5,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,64,22,10,18,0,Fair,FALSE,TRUE,TRUE,day
2,Otisville,Genesee_MI,MI,38.7,83,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Louisville,Jefferson_KY,KY,58,93,2,6,0.1,Heavy Rain,FALSE,FALSE,FALSE,twilight
2,Santa Fe Springs,Los Angeles_CA,CA,61,62,9,0,0,Clear,FALSE,FALSE,FALSE,day
2,Delano,Tulare_CA,CA,48.9,97,5,3.5,0,Clear,FALSE,FALSE,FALSE,night
2,Placerville,El Dorado_CA,CA,78.8,28,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Altamonte Springs,Seminole_FL,FL,80,76,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,81,30,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Fenton,Genesee_MI,MI,50,63,10,21.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Daphne,Baldwin_AL,AL,90,43,10,9,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Omaha,Douglas_NE,NE,57,74,10,8.1,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Inver Grove Heights,Dakota_MN,MN,73,28,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,San Antonio,Bexar_TX,TX,79.2,73,10,19.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Salinas,Monterey_CA,CA,66.9,59,10,12.7,0,Clear,TRUE,FALSE,FALSE,day
4,Clear Brook,Frederick_VA,VA,36,87,10,6,0,Cloudy,FALSE,FALSE,FALSE,night
3,Yulee,Nassau_FL,FL,85.1,75,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
3,Austin,Travis_TX,TX,66.9,93,1,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,66,93,2.5,18.4,0.2,Heavy Rain,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,53.1,47,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Seattle,King_WA,WA,54,75,10,5.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,San Bernardino,San Bernardino_CA,CA,52,88,3,0,0.12,Heavy Rain,FALSE,FALSE,FALSE,night
2,North Hollywood,Los Angeles_CA,CA,64,56,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Richmond Hill,Bryan_GA,GA,64.4,94,10,10.4,0,Mostly Cloudy,TRUE,FALSE,FALSE,night
2,Tuscaloosa,Tuscaloosa_AL,AL,90,59,10,3.5,0,Overcast,FALSE,FALSE,TRUE,day
2,Acton,Los Angeles_CA,CA,57,74,10,24.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Woodbridge,Prince William_VA,VA,38.3,53,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Hayward,Alameda_CA,CA,55,69,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Saint Louis,St. Louis County_MO,MO,66,75,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
